,gis_id,NAME,NBH_names,NCID,population_total,population_female_perc,population_male_perc,population_asian_perc,population_black_perc,population_hispanic_perc,population_white_perc,household_total,median_household_income,per_capita_income,population_edu_total,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,population_industry_total,population_industry_administration_perc,population_industry_agriculture_perc,population_industry_art_perc,population_industry_construction_perc,population_industry_education_perc,population_industry_finance_perc,population_industry_informatin_perc,population_industry_management_perc,population_industry_manufacture_perc,population_industry_other_perc,population_industry_retail_perc,population_industry_transportation_perc,population_industry_wholesale_per,population_unemployed_perc,population_no_health_insurance_perc,population_poverty_perc,tenure_total,tenure_renter_perc,tenure_owner_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,num_trips_area_norm,num_stops_area_norm,walk_time_LR,tran_time_LR,walkscore,bikescore,transitscore,total_bikelanes,sidewalk_availability,avg_driving_time,avg_transit_time,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
372,530330100012,33,10001,2,1473,0.486,0.514,0.486,0.083,0.03,0.35,561,68347,38390,1158,0.146,0.201,0.221,0.206,0.226,810,0.032,0.016,0.105,0.159,0.089,0.167,0.046,0.114,0.112,0.009,0.04,0.1,0.012,0.05,0.096,0.062,561,0.376,0.624,19,11,6,6,0.006760005,3.23E-05,21,10,69,73,56,0.052121743,0.076870585,15,51,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
373,530330100013,33,10001,3,1756,0.554,0.446,0.126,0.598,0,0.237,597,36152,19968,970,0.13,0.167,0.101,0.335,0.267,643,0.076,0,0.039,0.009,0.322,0.044,0.112,0.109,0.044,0.023,0.056,0.138,0.028,0.077,0.062,0.236,597,0.618,0.382,15,15,23,15,0.004005736,2.87E-05,10,10,68,47,63,0.053565561,0.103171697,18,51,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
374,530330100021,33,10002,1,1119,0.566,0.434,0.157,0.007,0.432,0.609,391,74028,27228,879,0.126,0.218,0.143,0.395,0.117,675,0.05,0,0.387,0.052,0.129,0.015,0.013,0.087,0.09,0.11,0.067,0,0,0,0.344,0.176,391,0.435,0.565,6,6,9,9,0.00518214,2.07E-05,6,6,76,80,69,0.016248416,0.062407786,15,46,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
375,530330100022,33,10002,2,1697,0.476,0.524,0.266,0.016,0.364,0.616,613,66113,24530,1139,0.1,0.188,0.241,0.132,0.34,1100,0.08,0,0.347,0.057,0.089,0.03,0.052,0.081,0.033,0.096,0.089,0.032,0.014,0.065,0.256,0.082,613,0.7,0.3,0,0,8,8,0.004918401,1.38E-05,1,1,83,89,72,0.013894684,0.050780118,16,43,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
376,530330100023,33,10002,3,989,0.483,0.517,0.353,0.133,0.016,0.412,328,131250,41913,777,0.26,0.309,0.138,0.124,0.17,681,0.073,0,0.184,0.038,0.185,0.028,0.019,0.142,0.075,0.085,0.07,0.087,0.013,0.082,0.081,0.027,328,0.238,0.762,6,6,12,11,0,0,7,7,81,80,74,0.006752052,0.0396423,17,47,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
377,530330100024,33,10002,4,958,0.426,0.574,0.483,0.033,0.054,0.402,438,50167,33690,788,0.082,0.355,0.127,0.169,0.266,574,0.017,0,0.188,0.045,0.134,0.059,0.038,0.159,0.073,0.017,0.178,0.073,0.017,0.048,0.099,0.076,438,0.621,0.379,7,7,1,1,0.000837891,2.71E-06,9,4,80,89,69,0.018155669,0.077985623,16,49,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
378,530330101001,33,10100,1,1115,0.589,0.411,0.161,0.327,0.016,0.494,465,88583,61451,933,0.284,0.263,0.148,0.119,0.186,590,0.18,0,0.015,0.051,0.325,0,0,0.219,0.098,0.071,0.019,0.022,0,0.209,0.021,0.018,465,0.245,0.755,18,18,33,23,0.001103935,1.30E-05,25,18,50,50,40,0.022736182,0.071517521,21,58,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
379,530330101002,33,10100,2,958,0.349,0.651,0.054,0.218,0.115,0.598,432,55875,41661,721,0.29,0.255,0.089,0.133,0.233,683,0.026,0,0.167,0.045,0.208,0,0,0.145,0.05,0.038,0.18,0.101,0.04,0.049,0.169,0.208,432,0.326,0.674,10,10,30,17,0.002784671,2.35E-05,17,15,73,57,52,0.024633529,0.101568225,21,58,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
380,530330101003,33,10100,3,1349,0.518,0.482,0.29,0.268,0.047,0.276,412,57763,26534,852,0.231,0.42,0.08,0.056,0.212,638,0,0,0.052,0.088,0.207,0.039,0.009,0.281,0.077,0.108,0.125,0.014,0,0.233,0.018,0.321,412,0.5,0.5,11,11,17,15,0.003020999,2.05E-05,8,8,82,63,63,0.025168476,0.074341543,19,51,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
381,530330101004,33,10100,4,1504,0.502,0.498,0.204,0.313,0.092,0.351,686,55048,32756,1259,0.106,0.12,0.224,0.198,0.352,761,0.112,0,0.054,0.018,0.24,0.087,0.012,0.175,0.104,0.043,0.051,0.068,0.035,0.057,0.098,0.173,686,0.596,0.404,15,9,14,9,0.002287583,6.74E-06,14,14,86,50,63,0.006612292,0.02085503,20,55,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
382,530330101005,33,10100,5,1830,0.508,0.492,0.064,0.372,0.009,0.528,801,59971,48058,1382,0.247,0.254,0.118,0.071,0.31,931,0.031,0,0.137,0.009,0.35,0.078,0.028,0.16,0.067,0.024,0.074,0.042,0,0.089,0.05,0.154,801,0.412,0.588,14,10,16,11,0.001539898,7.46E-06,20,10,82,58,57,0.010482981,0.065025913,20,55,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
383,530330102001,33,10200,1,1463,0.476,0.524,0.113,0.142,0.063,0.7,594,93974,63888,1135,0.336,0.288,0.085,0.097,0.195,876,0.018,0,0.071,0.039,0.263,0.102,0.063,0.161,0.026,0.065,0.153,0.026,0.014,0.135,0.059,0.031,594,0.249,0.751,25,12,49,28,0.000907148,1.08E-05,31,12,63,47,38,0.012627048,0.059239555,24,61,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
384,530330102002,33,10200,2,988,0.523,0.477,0.095,0.031,0.037,0.822,440,107917,60846,832,0.261,0.427,0.058,0.041,0.214,536,0.043,0,0.032,0,0.284,0.067,0.011,0.269,0.082,0.103,0.071,0,0.039,0.064,0.021,0.135,440,0.091,0.909,40,18,64,30,0.001620522,1.94E-05,39,16,20,56,30,0.023371604,0.084829822,24,64,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
385,530330102003,33,10200,3,1057,0.573,0.427,0.451,0.164,0.013,0.334,366,60872,26965,735,0.17,0.231,0.219,0.207,0.173,583,0.017,0,0.177,0,0.178,0.06,0.058,0.069,0.122,0.096,0.125,0.098,0,0.074,0.104,0.055,366,0.309,0.691,21,11,48,35,0.001705034,5.12E-06,24,15,78,52,49,0.022265046,0.105914007,21,62,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
386,530330102004,33,10200,4,1061,0.521,0.479,0.057,0.118,0.009,0.726,502,64773,44895,804,0.325,0.322,0.107,0.009,0.238,591,0.09,0,0.064,0.051,0.298,0.063,0,0.222,0.027,0.037,0.098,0,0.051,0.052,0.03,0.054,502,0.263,0.737,18,13,42,20,0.000290411,3.46E-06,23,17,79,61,45,0.014074991,0.069967007,22,60,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
387,530330103001,33,10300,1,1047,0.643,0.357,0.049,0.012,0.057,0.796,439,69738,35882,845,0.256,0.354,0.157,0.079,0.154,540,0,0,0.085,0.102,0.343,0,0.098,0.228,0.02,0.041,0.083,0,0,0.128,0.032,0.074,439,0.194,0.806,10,10,34,16,0.00110677,3.49E-06,15,14,87,50,54,0.009114163,0.096215548,21,59,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
388,530330103002,33,10300,2,1592,0.39,0.61,0.252,0.352,0,0.307,487,51797,23946,1174,0.051,0.282,0.117,0.066,0.485,802,0.032,0,0.231,0,0.288,0,0.024,0.186,0.034,0.02,0.04,0.103,0.042,0.255,0.126,0.256,487,0.273,0.727,17,7,42,43,0.003818256,1.18E-05,18,11,84,57,52,0.013501533,0.071957784,21,59,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
389,530330103003,33,10300,3,1109,0.587,0.413,0.423,0.427,0.021,0.107,340,,17531,641,0.064,0.034,0.373,0.243,0.285,457,0.035,0,0.221,0.018,0.16,0.007,0,0.105,0.092,0.026,0.149,0.188,0,0.347,0.146,0.162,340,0.544,0.456,15,12,37,35,0.001187177,7.28E-06,16,16,85,51,54,0.021324726,0.058189843,20,57,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
390,530330103004,33,10300,4,1122,0.534,0.466,0.372,0.316,0.135,0.201,471,35938,24110,931,0.082,0.046,0.417,0.125,0.331,592,0.044,0,0.287,0.044,0.272,0,0,0.091,0.093,0,0.073,0.02,0.076,0.119,0.258,0.23,471,0.671,0.329,6,6,31,14,0.00580762,2.80E-05,6,6,93,59,63,0.017077291,0.109006527,19,50,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
391,530330103005,33,10300,5,1501,0.518,0.482,0.125,0.053,0.205,0.761,808,67773,39762,1306,0.146,0.317,0.186,0.061,0.289,1077,0.014,0,0.182,0.045,0.41,0.015,0,0.123,0.011,0.126,0.05,0.023,0,0.129,0.126,0.151,808,0.71,0.29,5,4,36,18,0.002004627,6.22E-06,11,9,94,50,58,0.00813399,0.059546619,20,54,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
392,530330104011,33,10401,1,1488,0.405,0.595,0.6,0.152,0,0.2,516,68190,32188,1101,0.164,0.267,0.086,0.299,0.183,783,0.06,0,0.24,0.069,0.092,0.064,0.029,0.152,0.135,0.037,0.028,0.061,0.032,0.271,0.282,0.198,516,0.283,0.717,14,14,27,18,0.002694261,1.53E-05,8,8,66,40,64,0.014785773,0.048342967,19,53,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
393,530330104012,33,10401,2,1927,0.5,0.5,0.519,0.15,0.031,0.194,538,43611,20138,1423,0.086,0.165,0.157,0.322,0.271,838,0.011,0,0.095,0.035,0.233,0.051,0.016,0.169,0.069,0.07,0.173,0.042,0.036,0.4,0.133,0.317,538,0.273,0.727,19,19,23,23,0.002852663,1.21E-05,15,14,52,55,62,0.020316597,0.081184426,18,56,371,0.45027,0.41031,0.95596,15,0.85,0.539,0.80054,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
394,530330104013,33,10401,3,1296,0.53,0.47,0.846,0.037,0.082,0.047,346,61458,23484,1017,0.077,0.214,0.365,0.222,0.122,667,0.03,0,0.274,0.018,0.157,0.055,0,0.136,0.096,0.055,0.123,0.054,0,0.199,0.113,0.086,346,0.032,0.968,14,15,28,28,0.003227072,1.18E-05,20,13,59,56,55,0.01863024,0.051400484,19,62,371,0.45027,0.41031,0.95596,15,0.85,0.539,0.80054,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
395,530330104021,33,10402,1,1141,0.443,0.557,0.479,0.108,0.121,0.318,354,80114,34904,797,0.144,0.275,0.118,0.282,0.181,685,0.035,0.023,0.105,0.048,0.184,0.044,0,0.169,0.047,0.101,0.182,0.038,0.023,0.161,0.102,0.099,354,0.41,0.59,30,23,4,4,0.002652388,1.42E-05,34,13,69,45,51,0.012566894,0.052442879,17,56,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
396,530330104022,33,10402,2,1185,0.454,0.546,0.43,0.203,0.014,0.262,424,80111,33438,972,0.081,0.396,0.132,0.078,0.313,679,0.037,0,0.135,0.027,0.184,0.059,0.093,0.016,0.06,0.146,0.066,0.177,0,0.057,0.158,0.054,424,0.333,0.667,33,21,9,9,0.006975285,2.90E-05,27,13,55,64,57,0.028058835,0.160263018,17,57,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
397,530330104023,33,10402,3,1299,0.467,0.533,0.765,0.019,0.104,0.11,367,62589,24363,1065,0.007,0.146,0.063,0.398,0.387,652,0.04,0,0.488,0,0.075,0.015,0.038,0.067,0.092,0,0.035,0.14,0.009,0.025,0.034,0.079,367,0.381,0.619,22,10,22,21,0.003557449,1.15E-05,25,10,44,48,54,0.027665026,0.047817881,18,57,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
398,530330104024,33,10402,4,1593,0.454,0.546,0.412,0.136,0.199,0.378,438,85682,27460,1046,0.035,0.202,0.289,0.14,0.335,898,0.009,0,0.126,0.013,0.297,0.038,0.008,0.129,0.13,0.042,0.092,0.078,0.037,0.119,0.22,0.104,438,0.413,0.587,34,21,5,5,0.00252779,1.03E-05,28,11,63,63,52,0.020208032,0.094425418,16,55,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
399,530330105001,33,10500,1,912,0.611,0.389,0.089,0.043,0.042,0.842,501,49770,49791,852,0.191,0.338,0.198,0.05,0.222,416,0.075,0.034,0.159,0.041,0.108,0.031,0.072,0.173,0.111,0.038,0.038,0.043,0.077,0.026,0.035,0.027,501,0.802,0.198,21,9,22,19,0.004843509,2.31E-05,70,18,86,52,54,0.017259442,0.058021207,18,52,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
400,530330105002,33,10500,2,1280,0.462,0.538,0.113,0,0.028,0.794,657,70250,50969,1014,0.289,0.265,0.176,0.068,0.202,940,0,0,0.074,0.014,0.262,0.019,0.087,0.193,0.034,0.038,0.214,0.032,0.033,0.087,0.062,0.101,657,0.525,0.475,16,16,31,30,0.005900053,2.81E-05,79,25,70,50,53,0.041518646,0.175520863,19,57,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
401,530330105003,33,10500,3,1193,0.509,0.491,0.009,0,0.013,0.972,494,104688,45839,830,0.261,0.419,0.119,0,0.2,757,0.082,0,0.125,0.016,0.193,0.133,0.029,0.046,0.184,0.038,0.118,0.036,0,0,0.009,0.011,494,0.192,0.808,28,21,40,29,0.000568367,1.96E-05,88,29,68,47,50,0.010459622,0.110362207,22,63,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
402,530330105004,33,10500,4,1815,0.58,0.42,0.071,0.018,0.031,0.817,1078,47206,36097,1418,0.188,0.276,0.209,0.028,0.299,1113,0.09,0.015,0.066,0,0.255,0.038,0.044,0.076,0.1,0.051,0.194,0.023,0.047,0.053,0.034,0.205,1078,0.814,0.186,25,14,27,20,0.001739754,1.41E-05,75,22,93,55,54,0.022129674,0.101126779,19,53,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
403,530330105005,33,10500,5,1431,0.519,0.481,0.055,0.029,0.163,0.676,747,73725,44039,1169,0.258,0.252,0.122,0.05,0.317,664,0.02,0,0.185,0.05,0.242,0,0.048,0.142,0.084,0.026,0.083,0.098,0.023,0.05,0.05,0.092,747,0.474,0.526,33,19,34,22,0.009307169,6.98E-05,82,24,89,50,52,0.045426323,0.185573787,21,56,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
404,530330106001,33,10600,1,1668,0.487,0.513,0.114,0,0.111,0.761,638,137917,61219,1248,0.284,0.378,0.122,0.009,0.208,1076,0.031,0,0.159,0.039,0.217,0.033,0.036,0.229,0.072,0.047,0.03,0.07,0.038,0.027,0.156,0.049,638,0.166,0.834,8,8,32,15,0.004299191,2.59E-05,91,21,78,50,50,0.037798792,0.13126134,19,57,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
405,530330106002,33,10600,2,1143,0.51,0.49,0.064,0.144,0.048,0.644,543,84732,39974,905,0.044,0.465,0.128,0.041,0.322,814,0.02,0,0.204,0.021,0.19,0.084,0.044,0.156,0.017,0.146,0.058,0.06,0,0,0.132,0.047,543,0.575,0.425,12,12,39,27,0.00167629,2.66E-05,88,26,83,62,51,0.051803865,0.200532175,20,58,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
406,530330106003,33,10600,3,1446,0.465,0.535,0.046,0.035,0.047,0.808,766,69028,45903,1167,0.271,0.342,0.161,0.047,0.179,865,0.043,0,0.103,0,0.209,0.082,0.034,0.273,0.074,0.072,0.021,0.05,0.04,0.084,0.076,0.103,766,0.454,0.546,19,18,37,10,0.005638186,5.29E-05,97,25,82,47,51,0.038900053,0.156758898,21,59,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
407,530330106004,33,10600,4,951,0.516,0.484,0.002,0,0.12,0.938,462,66021,45298,722,0.068,0.343,0.144,0,0.445,611,0,0,0.074,0.106,0.213,0.092,0.023,0.237,0.028,0.052,0.139,0.036,0,0.13,0.094,0.065,462,0.487,0.513,25,17,42,14,0.001103683,1.49E-05,103,30,51,40,49,0.016493101,0.080570645,22,64,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
408,530330106005,33,10600,5,1753,0.521,0.479,0.066,0.007,0.031,0.879,707,98239,46125,1369,0.202,0.381,0.096,0.017,0.304,705,0.136,0,0.072,0.05,0.186,0.05,0.043,0.26,0.095,0.05,0.06,0,0,0.099,0.065,0.111,707,0.14,0.86,42,42,65,47,0.000211407,5.29E-05,113,49,14,22,43,0.024566332,0.065769002,24,82,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
409,530330106006,33,10600,6,1118,0.565,0.435,0.039,0.077,0.072,0.802,455,83233,36054,830,0.253,0.396,0.118,0,0.233,543,0.094,0,0.105,0.026,0.297,0.105,0,0.197,0.083,0,0.066,0,0.028,0.029,0.108,0.055,455,0.396,0.604,18,18,45,28,0.007422918,2.51E-05,94,27,78,59,50,0.020289686,0.284166686,21,60,430,0.651516667,0.60606,0.95161,15,0.809,0.566,0.32791,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
410,530330107011,33,10701,1,2514,0.537,0.463,0.128,0.36,0.035,0.43,949,42225,21646,1433,0.087,0.151,0.165,0.142,0.455,1228,0.027,0,0.179,0,0.173,0.052,0.007,0.139,0.09,0.018,0.228,0.046,0.041,0.146,0.096,0.365,949,0.681,0.319,11,11,24,8,0.00329235,2.08E-05,79,17,45,35,46,0.041754721,0.0327427,20,56,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
411,530330107012,33,10701,2,1186,0.422,0.578,0.068,0.198,0.117,0.644,482,67273,37328,820,0.16,0.302,0.106,0.102,0.329,460,0.017,0,0.024,0,0.237,0.083,0.117,0.213,0.063,0,0.176,0.07,0,0.378,0.138,0.142,482,0.38,0.62,20,20,15,15,0.000653459,4.85E-06,99,30,30,38,46,0.011027283,0.042330452,21,62,300,0.384383333,0.37824,0.94902,11,0.755,0.504,0.82667,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
412,530330107021,33,10702,1,1316,0.539,0.461,0.217,0.023,0.072,0.606,483,83315,36279,943,0.12,0.391,0.157,0.101,0.231,717,0.02,0,0.038,0.021,0.31,0.008,0.06,0.23,0.024,0.103,0.134,0.032,0.021,0.106,0.136,0.159,483,0.36,0.64,6,6,27,19,0.001762454,8.77E-06,82,20,42,33,51,0.019466428,0.055153337,19,60,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
413,530330107022,33,10702,2,1816,0.585,0.415,0.183,0.595,0.016,0.181,564,26875,15718,941,0.073,0.165,0.192,0.277,0.292,571,0.054,0.042,0.058,0,0.473,0.016,0,0.103,0.044,0.04,0.149,0.021,0,0.099,0.115,0.441,564,0.807,0.193,6,6,30,16,0.000907011,4.51E-06,85,23,60,58,50,0.01953459,0.100857437,19,57,415,0.56559,0.505166667,0.94177,13,0.809,0.661,0.85783,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
414,530330107023,33,10702,3,1261,0.433,0.567,0.036,0.638,0.156,0.293,418,30407,16119,624,0.045,0.224,0.205,0.22,0.306,454,0.271,0,0.068,0.013,0.22,0.029,0.044,0.079,0.079,0.018,0.042,0.137,0,0.041,0.052,0.561,418,0.732,0.268,10,6,25,17,0.007374623,4.56E-05,92,20,69,47,50,0.041248582,0.099848856,19,56,415,0.56559,0.505166667,0.94177,13,0.809,0.661,0.85783,864,0.599126667,0.581203333,0.92687,16,0.718,0.458,0.72454,1174,0.32937,0.713955,0.85841,18,0.588,0.424,0.67206
415,530330108001,33,10800,1,1243,0.487,0.513,0.264,0.115,0.037,0.486,516,69500,35360,909,0.125,0.24,0.275,0.057,0.303,739,0.027,0.004,0.083,0.068,0.147,0.129,0.062,0.081,0.084,0.116,0.112,0.046,0.041,0.157,0.13,0.209,516,0.376,0.624,26,26,31,14,0.001296656,1.11E-05,84,28,36,44,43,0.021208698,0.038009532,21,60,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
416,530330108002,33,10800,2,1402,0.507,0.493,0.267,0.148,0.026,0.419,502,66500,33396,868,0.154,0.232,0.134,0.066,0.415,777,0.008,0,0.16,0.039,0.29,0.084,0.01,0.145,0.049,0.041,0.1,0.058,0.017,0.058,0.072,0.16,502,0.414,0.586,15,15,29,12,0.014309921,9.33E-05,82,17,39,54,45,0.115455392,0.125899318,20,56,273,0.29811,0.427426667,0.95122,13,0.824,0.486,0.71429,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
