gis_id,population_edu_advanced_perc,population_edu_bachelor_perc,population_edu_highschool_perc,population_edu_nodiploma_perc,population_edu_somecollege_perc,walk_time_lib,tran_time_lib,walk_time_slc,tran_time_slc,enroll_elem_df,math_perc_elem_df,reading_perc_elem_df,isa_perc_elem_df,s_per_t_elem_df,fam_sat_elem_df,stu_sat_elem_df,red_lunch_elem_df,enroll_ms_df,math_perc_ms_df,reading_perc_ms_df,isa_perc_ms_df,s_per_t_ms_df,fam_sat_ms_df,stu_sat_ms_df,red_lunch_ms_df,enroll_hs_df,math_perc_hs_df,reading_perc_hs_df,isa_perc_hs_df,s_per_t_hs_df,fam_sat_hs_df,stu_sat_hs_df,red_lunch_hs_df
530330080021,0.151,0.237,0.188,0.043,0.381,10,10,49,32,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330080022,0.219,0.438,0.113,0.02,0.211,15,15,54,30,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330081001,0.397,0.332,0.11,0.01,0.152,8,8,51,35,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330081002,0.138,0.164,0.239,0.216,0.244,2,2,44,25,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330081003,0.123,0.343,0.196,0.097,0.241,12,8,49,32,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330082001,0.229,0.331,0.078,0,0.362,9,9,40,24,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,552,0.718396667,0.604866667,0.93299,18,0.639,0.452,0.19565,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330082002,0.258,0.385,0.071,0.013,0.273,6,6,36,16,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330082003,0.361,0.448,0.031,0,0.16,8,8,38,21,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330083001,0.242,0.407,0.099,0.039,0.214,8,7,32,15,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330083002,0.203,0.297,0.119,0.034,0.348,9,9,34,20,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330084001,0.187,0.456,0.022,0.01,0.326,13,11,27,16,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330084002,0.263,0.258,0.144,0.044,0.29,12,8,28,13,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330084003,0.255,0.447,0.023,0.047,0.227,12,9,31,17,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330085001,0.308,0.28,0.084,0.059,0.267,8,8,39,20,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330085002,0.097,0.298,0.196,0.106,0.303,14,14,34,19,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330085003,0.022,0.036,0.297,0.285,0.361,16,16,40,28,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330086001,0.24,0.525,0.073,0.092,0.071,23,11,26,16,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330086002,0.363,0.423,0.023,0.038,0.153,19,16,29,17,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330086003,0.132,0.183,0.152,0.332,0.201,13,11,35,28,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330087001,0.197,0.389,0.072,0.052,0.291,14,8,21,16,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330087002,0.131,0.302,0.075,0.216,0.277,6,6,27,18,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330087003,0.185,0.26,0.066,0.094,0.396,11,6,30,22,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330088001,0.261,0.46,0.093,0.047,0.139,11,11,23,12,212,0.522623333,0.457316667,0.94325,14,0.752,0.469,0.57547,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330088002,0.163,0.327,0.081,0.039,0.389,10,7,28,14,368,0.444276667,0.51446,0.94521,15,0.806,0.533,0.55163,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330088003,0.172,0.383,0.104,0.155,0.187,5,5,33,14,368,0.444276667,0.51446,0.94521,15,0.806,0.533,0.55163,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330089001,0.216,0.411,0.175,0.008,0.191,21,9,33,20,368,0.444276667,0.51446,0.94521,15,0.806,0.533,0.55163,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330089002,0.366,0.206,0.068,0.029,0.331,17,8,27,16,368,0.444276667,0.51446,0.94521,15,0.806,0.533,0.55163,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330089003,0.206,0.382,0.131,0.113,0.168,8,6,39,15,368,0.444276667,0.51446,0.94521,15,0.806,0.533,0.55163,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330089004,0.117,0.451,0.121,0.062,0.249,12,7,28,15,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330090001,0.161,0.237,0.217,0.114,0.271,10,10,33,15,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330090002,0.203,0.249,0.166,0.194,0.187,14,9,40,26,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330091001,0.038,0.153,0.207,0.441,0.162,4,4,47,29,291,0.482396667,0.342373333,0.95281,10,0.891,0.601,0.82474,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330091002,0.081,0.207,0.158,0.275,0.279,5,5,47,18,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330092001,0.095,0.255,0.146,0.259,0.245,9,9,48,35,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330092002,0.072,0.277,0.139,0.124,0.388,13,10,53,34,315,0.34039,0.469936667,0.93836,13,0.738,0.523,0.6127,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330093001,0.142,0.296,0.191,0.208,0.163,9,9,37,24,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330093002,0.17,0.229,0.076,0.176,0.349,24,24,46,31,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330093003,0.135,0.314,0.234,0.098,0.218,51,13,54,13,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330094001,0.05,0.205,0.266,0.299,0.18,20,11,22,10,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330094002,0.134,0.439,0.061,0.142,0.225,23,11,25,9,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1722,0.01081,0.84383,0.90211,22,0.691,0.496,0.37689
530330094003,0.024,0.259,0.216,0.198,0.303,13,13,19,19,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330094004,0.094,0.376,0.133,0.209,0.187,9,9,17,8,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330094005,0.135,0.27,0.048,0.292,0.255,19,19,27,18,459,0.63339,0.585993333,0.97033,14,0.873,0.545,0.6122,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330095001,0.334,0.464,0,0.013,0.19,37,27,20,20,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330095002,0.152,0.216,0.229,0.182,0.221,27,20,15,10,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330095003,0.449,0.333,0.09,0.018,0.11,25,17,11,11,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330095004,0.309,0.221,0.148,0.087,0.235,22,11,2,2,526,0.858846667,0.83803,0.96136,16,0.845,0.592,0.29848,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330096001,0.242,0.277,0.092,0,0.389,21,16,51,28,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330096002,0.2,0.331,0.045,0.07,0.354,2,2,46,46,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330096003,0.291,0.405,0.048,0.028,0.229,11,11,55,52,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330096004,0.172,0.33,0.186,0.036,0.276,12,7,56,51,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330096005,0.223,0.473,0.037,0.099,0.169,15,6,59,35,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097011,0.123,0.441,0.067,0.027,0.342,28,28,63,43,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097012,0.232,0.431,0.102,0,0.235,34,28,68,42,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097013,0.36,0.382,0.073,0,0.185,39,30,69,44,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097014,0.235,0.427,0.103,0.036,0.199,39,46,46,42,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097021,0.209,0.459,0.105,0.062,0.166,18,13,47,53,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097022,0.242,0.447,0.126,0,0.185,27,16,38,31,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097023,0.165,0.388,0.111,0,0.336,41,25,37,28,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097024,0.262,0.305,0.137,0.069,0.228,30,22,44,41,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330097025,0.267,0.441,0.091,0,0.201,20,20,55,48,413,0.760296667,0.81971,0.95864,18,0.848,0.648,0.2155,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330098001,0.245,0.338,0.131,0.035,0.252,6,6,42,18,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330098002,0.255,0.376,0.145,0.02,0.204,14,14,33,32,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330098003,0.24,0.427,0.09,0.013,0.23,25,18,23,23,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330098004,0.195,0.39,0.094,0.018,0.304,25,12,27,23,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330098005,0.116,0.34,0.089,0,0.455,15,8,37,30,640,0.758506667,0.8064,0.95131,19,0.784,0.572,0.13125,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330099001,0.101,0.365,0.123,0.105,0.305,26,24,23,23,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330099002,0.244,0.523,0.054,0.04,0.139,22,9,9,9,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330099003,0.146,0.349,0.09,0.088,0.326,28,19,18,18,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330099004,0.204,0.433,0.136,0,0.227,64,46,36,36,481,0.735743333,0.68413,0.95779,19,0.733,0.506,0.23909,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330100011,0.195,0.26,0.076,0.088,0.381,27,16,20,15,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100012,0.146,0.201,0.221,0.206,0.226,19,11,6,6,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100013,0.13,0.167,0.101,0.335,0.267,15,15,23,15,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100021,0.126,0.218,0.143,0.395,0.117,6,6,9,9,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100022,0.1,0.188,0.241,0.132,0.34,0,0,8,8,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100023,0.26,0.309,0.138,0.124,0.17,6,6,12,11,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330100024,0.082,0.355,0.127,0.169,0.266,7,7,1,1,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330101001,0.284,0.263,0.148,0.119,0.186,18,18,33,23,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330101002,0.29,0.255,0.089,0.133,0.233,10,10,30,17,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330101003,0.231,0.42,0.08,0.056,0.212,11,11,17,15,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330101004,0.106,0.12,0.224,0.198,0.352,15,9,14,9,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330101005,0.247,0.254,0.118,0.071,0.31,14,10,16,11,397,0.375683333,0.391753333,0.96242,14,0.744,0.49,0.70025,122,0.69164,0.608433333,0.94277,19,0.689,0.377,0.46759,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330102001,0.336,0.288,0.085,0.097,0.195,25,12,49,28,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330102002,0.261,0.427,0.058,0.041,0.214,40,18,64,30,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330102003,0.17,0.231,0.219,0.207,0.173,21,11,48,35,352,0.571183333,0.342936667,0.95627,12,0.87,0.596,0.69602,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,673,0.18881,0.60674,0.84828,15,0.676,0.483,0.82318
530330102004,0.325,0.322,0.107,0.009,0.238,18,13,42,20,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330103001,0.256,0.354,0.157,0.079,0.154,10,10,34,16,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330103002,0.051,0.282,0.117,0.066,0.485,17,7,42,43,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330103003,0.064,0.034,0.373,0.243,0.285,15,12,37,35,323,0.35251,0.35645,0.95217,15,0.775,0.567,0.75542,721,0.512043333,0.507596667,0.93398,18,0.857,0.464,0.81969,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330103004,0.082,0.046,0.417,0.125,0.331,6,6,31,14,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330103005,0.146,0.317,0.186,0.061,0.289,5,4,36,18,390,0.495076667,0.54377,0.95187,16,0.857,0.505,0.64359,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104011,0.164,0.267,0.086,0.299,0.183,14,14,27,18,429,0.60442,0.660776667,0.95972,17,0.815,0.598,0.57576,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104012,0.086,0.165,0.157,0.322,0.271,19,19,23,23,371,0.45027,0.41031,0.95596,15,0.85,0.539,0.80054,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104013,0.077,0.214,0.365,0.222,0.122,14,15,28,28,371,0.45027,0.41031,0.95596,15,0.85,0.539,0.80054,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104021,0.144,0.275,0.118,0.282,0.181,30,23,4,4,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104022,0.081,0.396,0.132,0.078,0.313,33,21,9,9,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104023,0.007,0.146,0.063,0.398,0.387,22,10,22,21,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330104024,0.035,0.202,0.289,0.14,0.335,34,21,5,5,480,0.6585,0.671153333,0.9642,15,0.882,0.617,0.675,1101,0.65954,0.646133333,0.95214,17,0.853,0.505,0.70572,1308,0.53114,0.69865,0.91117,19,0.757,0.491,0.72324
530330105001,0.191,0.338,0.198,0.05,0.222,21,9,22,19,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330105002,0.289,0.265,0.176,0.068,0.202,16,16,31,30,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330105003,0.261,0.419,0.119,0,0.2,28,21,40,29,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
530330105004,0.188,0.276,0.209,0.028,0.299,25,14,27,20,473,0.901596667,0.890326667,0.96248,18,0.916,0.69,0.12896,776,0.651966667,0.630416667,0.93907,20,0.635,0.458,0.31572,1007,0.33621,0.74494,0.89445,19,0.626,0.477,0.33962
