GEOID10,BG_id,tract_id,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
5.3033E+14,5.3033E+11,53033010800,10800.2007,10800.2007,10800,2007,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.2008,10800.2008,10800,2008,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.2009,10800.2009,10800,2009,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.201,10800.201,10800,2010,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.2011,10800.2011,10800,2011,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.2012,10800.2012,10800,2012,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3,10800.3,10800,3000,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3001,10800.3001,10800,3001,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3002,10800.3002,10800,3002,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3003,10800.3003,10800,3003,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3004,10800.3004,10800,3004,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3005,10800.3005,10800,3005,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3006,10800.3006,10800,3006,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3007,10800.3007,10800,3007,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3008,10800.3008,10800,3008,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3009,10800.3009,10800,3009,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.301,10800.301,10800,3010,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3011,10800.3011,10800,3011,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3012,10800.3012,10800,3012,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3013,10800.3013,10800,3013,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3014,10800.3014,10800,3014,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3015,10800.3015,10800,3015,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3016,10800.3016,10800,3016,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3017,10800.3017,10800,3017,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3018,10800.3018,10800,3018,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010800,10800.3019,10800.3019,10800,3019,3,10800.3,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
5.3033E+14,5.3033E+11,53033010900,10900.1,10900.1,10900,1000,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1001,10900.1001,10900,1001,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1002,10900.1002,10900,1002,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1003,10900.1003,10900,1003,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1004,10900.1004,10900,1004,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1005,10900.1005,10900,1005,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1006,10900.1006,10900,1006,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1007,10900.1007,10900,1007,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1008,10900.1008,10900,1008,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1009,10900.1009,10900,1009,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.101,10900.101,10900,1010,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1011,10900.1011,10900,1011,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1012,10900.1012,10900,1012,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1013,10900.1013,10900,1013,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1014,10900.1014,10900,1014,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1015,10900.1015,10900,1015,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1016,10900.1016,10900,1016,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1017,10900.1017,10900,1017,1,10900.1,1,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1018,10900.1018,10900,1018,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1019,10900.1019,10900,1019,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.102,10900.102,10900,1020,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1021,10900.1021,10900,1021,1,10900.1,1,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1022,10900.1022,10900,1022,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1023,10900.1023,10900,1023,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1024,10900.1024,10900,1024,1,10900.1,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1025,10900.1025,10900,1025,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1026,10900.1026,10900,1026,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1027,10900.1027,10900,1027,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1028,10900.1028,10900,1028,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1029,10900.1029,10900,1029,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.103,10900.103,10900,1030,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1031,10900.1031,10900,1031,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1032,10900.1032,10900,1032,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1033,10900.1033,10900,1033,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1034,10900.1034,10900,1034,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1035,10900.1035,10900,1035,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1036,10900.1036,10900,1036,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1037,10900.1037,10900,1037,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1038,10900.1038,10900,1038,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1039,10900.1039,10900,1039,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.104,10900.104,10900,1040,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1041,10900.1041,10900,1041,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1042,10900.1042,10900,1042,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1043,10900.1043,10900,1043,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1044,10900.1044,10900,1044,1,10900.1,1,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1045,10900.1045,10900,1045,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1046,10900.1046,10900,1046,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1047,10900.1047,10900,1047,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.1048,10900.1048,10900,1048,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2,10900.2,10900,2000,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2001,10900.2001,10900,2001,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2002,10900.2002,10900,2002,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2003,10900.2003,10900,2003,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2004,10900.2004,10900,2004,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2005,10900.2005,10900,2005,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2006,10900.2006,10900,2006,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2007,10900.2007,10900,2007,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2008,10900.2008,10900,2008,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2009,10900.2009,10900,2009,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.201,10900.201,10900,2010,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2011,10900.2011,10900,2011,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2012,10900.2012,10900,2012,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2013,10900.2013,10900,2013,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2014,10900.2014,10900,2014,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2015,10900.2015,10900,2015,2,10900.2,1,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2016,10900.2016,10900,2016,2,10900.2,1,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2017,10900.2017,10900,2017,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2018,10900.2018,10900,2018,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2019,10900.2019,10900,2019,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.202,10900.202,10900,2020,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2021,10900.2021,10900,2021,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2022,10900.2022,10900,2022,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2023,10900.2023,10900,2023,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2024,10900.2024,10900,2024,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2025,10900.2025,10900,2025,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2026,10900.2026,10900,2026,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2027,10900.2027,10900,2027,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2028,10900.2028,10900,2028,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2029,10900.2029,10900,2029,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.203,10900.203,10900,2030,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2031,10900.2031,10900,2031,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2032,10900.2032,10900,2032,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2033,10900.2033,10900,2033,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2034,10900.2034,10900,2034,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2035,10900.2035,10900,2035,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2036,10900.2036,10900,2036,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2037,10900.2037,10900,2037,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2038,10900.2038,10900,2038,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2039,10900.2039,10900,2039,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.204,10900.204,10900,2040,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2041,10900.2041,10900,2041,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2042,10900.2042,10900,2042,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2043,10900.2043,10900,2043,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2044,10900.2044,10900,2044,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2045,10900.2045,10900,2045,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2046,10900.2046,10900,2046,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2047,10900.2047,10900,2047,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2048,10900.2048,10900,2048,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2049,10900.2049,10900,2049,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.205,10900.205,10900,2050,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2051,10900.2051,10900,2051,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2052,10900.2052,10900,2052,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2053,10900.2053,10900,2053,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2054,10900.2054,10900,2054,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2055,10900.2055,10900,2055,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2056,10900.2056,10900,2056,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2057,10900.2057,10900,2057,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2058,10900.2058,10900,2058,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2059,10900.2059,10900,2059,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.206,10900.206,10900,2060,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2061,10900.2061,10900,2061,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2062,10900.2062,10900,2062,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2063,10900.2063,10900,2063,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2064,10900.2064,10900,2064,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2065,10900.2065,10900,2065,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2066,10900.2066,10900,2066,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
5.3033E+14,5.3033E+11,53033010900,10900.2067,10900.2067,10900,2067,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
